file,status,reason
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\08NOV\3DIMG_08NOV2019_2200_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\08NOV\3DIMG_08NOV2019_2230_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\08NOV\3DIMG_08NOV2019_2300_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\08NOV\3DIMG_08NOV2019_2330_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\09NOV\3DIMG_09NOV2019_1100_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\09NOV\3DIMG_09NOV2019_1130_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\09NOV\3DIMG_09NOV2019_1200_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\09NOV\3DIMG_09NOV2019_1230_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\09NOV\3DIMG_09NOV2019_1300_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\09NOV\3DIMG_09NOV2019_1330_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\09NOV\3DIMG_09NOV2019_1400_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\09NOV\3DIMG_09NOV2019_1430_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\09NOV\3DIMG_09NOV2019_1500_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\09NOV\3DIMG_09NOV2019_1530_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\09NOV\3DIMG_09NOV2019_1600_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\09NOV\3DIMG_09NOV2019_1630_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\09NOV\3DIMG_09NOV2019_2000_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\09NOV\3DIMG_09NOV2019_2030_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\09NOV\3DIMG_09NOV2019_2100_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\09NOV\3DIMG_09NOV2019_2130_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\09NOV\3DIMG_09NOV2019_2200_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\09NOV\3DIMG_09NOV2019_2230_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\09NOV\3DIMG_09NOV2019_2300_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\09NOV\3DIMG_09NOV2019_2330_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\10NOV\3DIMG_10NOV2019_1100_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\10NOV\3DIMG_10NOV2019_1130_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\10NOV\3DIMG_10NOV2019_1200_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\10NOV\3DIMG_10NOV2019_1230_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\10NOV\3DIMG_10NOV2019_1300_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\10NOV\3DIMG_10NOV2019_1330_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\10NOV\3DIMG_10NOV2019_1400_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\10NOV\3DIMG_10NOV2019_1430_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\10NOV\3DIMG_10NOV2019_1500_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\10NOV\3DIMG_10NOV2019_1530_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\10NOV\3DIMG_10NOV2019_1600_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\10NOV\3DIMG_10NOV2019_1630_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\10NOV\3DIMG_10NOV2019_2000_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\10NOV\3DIMG_10NOV2019_2030_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\10NOV\3DIMG_10NOV2019_2100_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\10NOV\3DIMG_10NOV2019_2130_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\10NOV\3DIMG_10NOV2019_2200_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\10NOV\3DIMG_10NOV2019_2230_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\10NOV\3DIMG_10NOV2019_2300_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2019\10NOV\3DIMG_10NOV2019_2330_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\02JUN\3DIMG_02JUN2020_1230_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\02JUN\3DIMG_02JUN2020_1300_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\02JUN\3DIMG_02JUN2020_1330_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\02JUN\3DIMG_02JUN2020_1400_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\02JUN\3DIMG_02JUN2020_1430_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\02JUN\3DIMG_02JUN2020_1500_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\02JUN\3DIMG_02JUN2020_1530_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\02JUN\3DIMG_02JUN2020_1600_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\02JUN\3DIMG_02JUN2020_1630_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\02JUN\3DIMG_02JUN2020_1700_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\02JUN\3DIMG_02JUN2020_1730_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\02JUN\3DIMG_02JUN2020_1800_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\02JUN\3DIMG_02JUN2020_1830_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\02JUN\3DIMG_02JUN2020_1900_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\02JUN\3DIMG_02JUN2020_1930_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\02JUN\3DIMG_02JUN2020_2000_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\02JUN\3DIMG_02JUN2020_2030_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\02JUN\3DIMG_02JUN2020_2100_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\02JUN\3DIMG_02JUN2020_2230_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\02JUN\3DIMG_02JUN2020_2330_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\03JUN\3DIMG_03JUN2020_1300_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\03JUN\3DIMG_03JUN2020_1330_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\03JUN\3DIMG_03JUN2020_1430_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\03JUN\3DIMG_03JUN2020_1500_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\03JUN\3DIMG_03JUN2020_1530_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\03JUN\3DIMG_03JUN2020_1600_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\03JUN\3DIMG_03JUN2020_1630_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\03JUN\3DIMG_03JUN2020_1700_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\03JUN\3DIMG_03JUN2020_1730_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\03JUN\3DIMG_03JUN2020_1830_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\03JUN\3DIMG_03JUN2020_1900_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\03JUN\3DIMG_03JUN2020_1930_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\03JUN\3DIMG_03JUN2020_2000_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\03JUN\3DIMG_03JUN2020_2030_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\03JUN\3DIMG_03JUN2020_2100_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\03JUN\3DIMG_03JUN2020_2130_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\03JUN\3DIMG_03JUN2020_2200_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\03JUN\3DIMG_03JUN2020_2230_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\03JUN\3DIMG_03JUN2020_2300_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\03JUN\3DIMG_03JUN2020_2330_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\04JUN\3DIMG_04JUN2020_1300_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\04JUN\3DIMG_04JUN2020_1330_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\04JUN\3DIMG_04JUN2020_1400_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\04JUN\3DIMG_04JUN2020_1430_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\04JUN\3DIMG_04JUN2020_1500_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\04JUN\3DIMG_04JUN2020_1530_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\04JUN\3DIMG_04JUN2020_1600_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\04JUN\3DIMG_04JUN2020_1630_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\04JUN\3DIMG_04JUN2020_1730_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\04JUN\3DIMG_04JUN2020_1800_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\04JUN\3DIMG_04JUN2020_1900_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\04JUN\3DIMG_04JUN2020_1930_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\04JUN\3DIMG_04JUN2020_2000_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\04JUN\3DIMG_04JUN2020_2030_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\04JUN\3DIMG_04JUN2020_2100_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\04JUN\3DIMG_04JUN2020_2130_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\04JUN\3DIMG_04JUN2020_2200_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\04JUN\3DIMG_04JUN2020_2230_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\04JUN\3DIMG_04JUN2020_2300_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\04JUN\3DIMG_04JUN2020_2330_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\05JUN\3DIMG_05JUN2020_1400_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\05JUN\3DIMG_05JUN2020_1430_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\05JUN\3DIMG_05JUN2020_1500_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\05JUN\3DIMG_05JUN2020_1530_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\05JUN\3DIMG_05JUN2020_1600_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\05JUN\3DIMG_05JUN2020_1630_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\05JUN\3DIMG_05JUN2020_1700_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\05JUN\3DIMG_05JUN2020_1730_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\05JUN\3DIMG_05JUN2020_1800_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\05JUN\3DIMG_05JUN2020_1830_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\05JUN\3DIMG_05JUN2020_1900_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\05JUN\3DIMG_05JUN2020_1930_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\05JUN\3DIMG_05JUN2020_2000_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\05JUN\3DIMG_05JUN2020_2030_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\05JUN\3DIMG_05JUN2020_2100_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\05JUN\3DIMG_05JUN2020_2130_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\05JUN\3DIMG_05JUN2020_2200_L1C_ASIA_MER_V01R00.h5,VALID,OK
C:\Users\techa\Documents\Tech4Aditya\SIH\cyclone-sih\backend\data\raw\insat\3DIMG_L1C_ASIA_MER\2020\05JUN\3DIMG_05JUN2020_2230_L1C_ASIA_MER_V01R00.h5,VALID,OK
