storm_id,storm_name,season,timestamp,lat,lon,wind_kt,pressure_hpa,basin,category,presence,has_intensity,has_category
2021143N15090,YAAS,2021,2021-05-24 21:00:00+00:00,17.8,88.9,55.0,982.0,NI,Severe Cyclonic Storm,1,1,1
2021143N15090,YAAS,2021,2021-05-25 00:00:00+00:00,18.1,88.6,55.0,980.0,NI,Severe Cyclonic Storm,1,1,1
2021143N15090,YAAS,2021,2021-05-25 03:00:00+00:00,18.4,88.4,55.0,980.0,NI,Severe Cyclonic Storm,1,1,1
2021143N15090,YAAS,2021,2021-05-25 06:00:00+00:00,18.8,88.2,60.0,978.0,NI,Severe Cyclonic Storm,1,1,1
2021143N15090,YAAS,2021,2021-05-25 09:00:00+00:00,19.1,88.2,60.0,978.0,NI,Severe Cyclonic Storm,1,1,1
2021143N15090,YAAS,2021,2021-05-25 12:00:00+00:00,19.5,88.2,65.0,976.0,NI,Very Severe Cyclonic Storm,1,1,1
2021143N15090,YAAS,2021,2021-05-25 15:00:00+00:00,19.9,88.0,65.0,976.0,NI,Very Severe Cyclonic Storm,1,1,1
2021143N15090,YAAS,2021,2021-05-25 18:00:00+00:00,20.3,87.8,70.0,974.0,NI,Very Severe Cyclonic Storm,1,1,1
2021143N15090,YAAS,2021,2021-05-25 21:00:00+00:00,20.4,87.7,75.0,970.0,NI,Very Severe Cyclonic Storm,1,1,1
2021143N15090,YAAS,2021,2021-05-26 00:00:00+00:00,20.6,87.6,75.0,970.0,NI,Very Severe Cyclonic Storm,1,1,1
2021143N15090,YAAS,2021,2021-05-26 03:00:00+00:00,21.1,87.2,75.0,970.0,NI,Very Severe Cyclonic Storm,1,1,1
2021143N15090,YAAS,2021,2021-05-26 06:00:00+00:00,21.5,86.9,75.0,970.0,NI,Very Severe Cyclonic Storm,1,1,1
2021143N15090,YAAS,2021,2021-05-26 09:00:00+00:00,21.7,86.6,55.0,978.0,NI,Severe Cyclonic Storm,1,1,1
2021143N15090,YAAS,2021,2021-05-26 12:00:00+00:00,21.9,86.5,45.0,984.0,NI,Cyclonic Storm,1,1,1
2021143N15090,YAAS,2021,2021-05-26 15:00:00+00:00,22.2,86.1,40.0,986.0,NI,Cyclonic Storm,1,1,1
2021143N15090,YAAS,2021,2021-05-26 18:00:00+00:00,22.5,85.8,30.0,988.0,NI,Deep Depression,1,1,1
2021143N15090,YAAS,2021,2021-05-26 21:00:00+00:00,22.8,85.7,,,NI,Unknown,1,0,0
2021143N15090,YAAS,2021,2021-05-27 00:00:00+00:00,23.1,85.7,30.0,988.0,NI,Deep Depression,1,1,1
2021143N15090,YAAS,2021,2021-05-27 03:00:00+00:00,23.3,85.7,30.0,990.0,NI,Deep Depression,1,1,1
2021143N15090,YAAS,2021,2021-05-27 06:00:00+00:00,23.6,85.6,25.0,991.0,NI,Depression,1,1,1
2021143N15090,YAAS,2021,2021-05-27 09:00:00+00:00,23.9,85.5,,,NI,Unknown,1,0,0
2021143N15090,YAAS,2021,2021-05-27 12:00:00+00:00,24.3,85.3,25.0,992.0,NI,Depression,1,1,1
2021143N15090,YAAS,2021,2021-05-27 15:00:00+00:00,24.5,85.1,,,NI,Unknown,1,0,0
2021143N15090,YAAS,2021,2021-05-27 18:00:00+00:00,24.7,84.8,25.0,992.0,NI,Depression,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-05 00:00:00+00:00,10.3,66.7,,,NI,Unknown,1,0,0
2023156N10067,BIPARJOY,2023,2023-06-05 03:00:00+00:00,10.5,66.6,,,NI,Unknown,1,0,0
2023156N10067,BIPARJOY,2023,2023-06-05 06:00:00+00:00,10.7,66.5,,,NI,Unknown,1,0,0
2023156N10067,BIPARJOY,2023,2023-06-05 09:00:00+00:00,10.8,66.4,,,NI,Unknown,1,0,0
2023156N10067,BIPARJOY,2023,2023-06-05 12:00:00+00:00,11.0,66.3,,,NI,Unknown,1,0,0
2023156N10067,BIPARJOY,2023,2023-06-05 15:00:00+00:00,11.2,66.2,,,NI,Unknown,1,0,0
2023156N10067,BIPARJOY,2023,2023-06-05 18:00:00+00:00,11.4,66.1,,,NI,Unknown,1,0,0
2023156N10067,BIPARJOY,2023,2023-06-05 21:00:00+00:00,11.5,66.0,,,NI,Unknown,1,0,0
2023156N10067,BIPARJOY,2023,2023-06-06 00:00:00+00:00,11.5,66.0,25.0,1000.0,NI,Depression,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-06 03:00:00+00:00,11.7,66.0,25.0,1000.0,NI,Depression,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-06 06:00:00+00:00,11.9,65.9,30.0,999.0,NI,Deep Depression,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-06 09:00:00+00:00,12.0,66.0,,,NI,Unknown,1,0,0
2023156N10067,BIPARJOY,2023,2023-06-06 12:00:00+00:00,12.2,66.0,35.0,998.0,NI,Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-06 15:00:00+00:00,12.3,66.0,35.0,998.0,NI,Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-06 18:00:00+00:00,12.5,66.1,40.0,996.0,NI,Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-06 21:00:00+00:00,12.5,66.2,45.0,996.0,NI,Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-07 00:00:00+00:00,12.6,66.3,55.0,990.0,NI,Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-07 03:00:00+00:00,12.8,66.3,60.0,988.0,NI,Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-07 06:00:00+00:00,13.0,66.4,65.0,983.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-07 09:00:00+00:00,13.2,66.3,65.0,983.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-07 12:00:00+00:00,13.3,66.2,65.0,983.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-07 15:00:00+00:00,13.4,66.2,65.0,983.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-07 18:00:00+00:00,13.6,66.1,70.0,980.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-07 21:00:00+00:00,13.6,66.0,70.0,980.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-08 00:00:00+00:00,13.8,66.1,75.0,978.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-08 03:00:00+00:00,13.9,66.0,75.0,978.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-08 06:00:00+00:00,14.0,66.0,75.0,978.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-08 09:00:00+00:00,14.2,66.0,75.0,978.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-08 12:00:00+00:00,14.3,66.0,75.0,978.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-08 15:00:00+00:00,14.4,66.0,75.0,978.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-08 18:00:00+00:00,14.6,66.1,75.0,978.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-08 21:00:00+00:00,14.6,66.1,75.0,978.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-09 00:00:00+00:00,14.8,66.3,75.0,978.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-09 03:00:00+00:00,14.8,66.5,70.0,980.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-09 06:00:00+00:00,15.0,66.8,70.0,980.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-09 09:00:00+00:00,15.3,67.0,70.0,980.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-09 12:00:00+00:00,15.6,67.2,65.0,982.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-09 15:00:00+00:00,15.9,67.3,65.0,982.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-09 18:00:00+00:00,16.2,67.4,70.0,978.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-09 21:00:00+00:00,16.3,67.4,70.0,976.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-10 00:00:00+00:00,16.5,67.4,75.0,974.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-10 03:00:00+00:00,16.6,67.3,75.0,972.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-10 06:00:00+00:00,16.7,67.3,75.0,970.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-10 09:00:00+00:00,16.9,67.4,80.0,966.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-10 12:00:00+00:00,17.2,67.3,80.0,964.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-10 15:00:00+00:00,17.4,67.3,80.0,964.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-10 18:00:00+00:00,17.5,67.4,85.0,962.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-10 21:00:00+00:00,17.6,67.4,85.0,962.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-11 00:00:00+00:00,17.8,67.6,90.0,960.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-11 03:00:00+00:00,18.0,67.7,90.0,958.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-11 06:00:00+00:00,18.3,67.8,90.0,958.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-11 09:00:00+00:00,18.5,67.8,90.0,958.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-11 12:00:00+00:00,18.7,67.8,90.0,958.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-11 15:00:00+00:00,18.8,67.8,90.0,958.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-11 18:00:00+00:00,18.9,67.8,90.0,958.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-11 21:00:00+00:00,19.0,67.7,90.0,958.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-12 00:00:00+00:00,19.2,67.7,90.0,958.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-12 03:00:00+00:00,19.4,67.6,90.0,958.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-12 06:00:00+00:00,19.7,67.5,90.0,958.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-12 09:00:00+00:00,19.8,67.4,90.0,958.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-12 12:00:00+00:00,19.9,67.3,90.0,960.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-12 15:00:00+00:00,20.0,67.2,90.0,960.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-12 18:00:00+00:00,20.2,67.2,85.0,962.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-12 21:00:00+00:00,20.4,67.2,85.0,962.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-13 00:00:00+00:00,20.7,67.0,85.0,962.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-13 03:00:00+00:00,20.9,66.9,85.0,962.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-13 06:00:00+00:00,21.0,66.8,85.0,962.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-13 09:00:00+00:00,21.1,66.5,85.0,962.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-13 12:00:00+00:00,21.2,66.5,85.0,962.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-13 15:00:00+00:00,21.3,66.4,85.0,962.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-13 18:00:00+00:00,21.5,66.4,85.0,962.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-13 21:00:00+00:00,21.5,66.3,85.0,964.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-14 00:00:00+00:00,21.6,66.3,80.0,966.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-14 03:00:00+00:00,21.6,66.3,80.0,966.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-14 06:00:00+00:00,21.6,66.4,80.0,966.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-14 09:00:00+00:00,21.7,66.6,80.0,966.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-14 12:00:00+00:00,21.9,66.7,75.0,970.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-14 15:00:00+00:00,22.1,66.8,70.0,974.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-14 18:00:00+00:00,22.2,66.8,70.0,974.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-14 21:00:00+00:00,22.3,66.8,70.0,974.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-15 00:00:00+00:00,22.3,67.0,70.0,974.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-15 03:00:00+00:00,22.5,67.1,70.0,974.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-15 06:00:00+00:00,22.6,67.3,65.0,976.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-15 09:00:00+00:00,22.7,67.7,65.0,976.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-15 12:00:00+00:00,22.8,68.1,65.0,976.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-15 15:00:00+00:00,23.1,68.4,65.0,976.0,NI,Very Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-15 18:00:00+00:00,23.3,68.6,60.0,980.0,NI,Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-15 21:00:00+00:00,23.4,68.8,50.0,982.0,NI,Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-16 00:00:00+00:00,23.5,69.1,50.0,978.0,NI,Severe Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-16 03:00:00+00:00,23.5,69.4,45.0,978.0,NI,Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-16 06:00:00+00:00,23.7,69.7,40.0,980.0,NI,Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-16 09:00:00+00:00,23.9,70.0,40.0,984.0,NI,Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-16 12:00:00+00:00,24.2,70.4,35.0,986.0,NI,Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-16 15:00:00+00:00,24.5,70.7,35.0,987.0,NI,Cyclonic Storm,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-16 18:00:00+00:00,24.6,70.9,30.0,988.0,NI,Deep Depression,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-16 21:00:00+00:00,24.7,71.0,,,NI,Unknown,1,0,0
2023156N10067,BIPARJOY,2023,2023-06-17 00:00:00+00:00,24.8,71.2,30.0,988.0,NI,Deep Depression,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-17 03:00:00+00:00,25.0,71.5,30.0,988.0,NI,Deep Depression,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-17 06:00:00+00:00,25.3,71.9,30.0,989.0,NI,Deep Depression,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-17 09:00:00+00:00,25.5,72.2,,,NI,Unknown,1,0,0
2023156N10067,BIPARJOY,2023,2023-06-17 12:00:00+00:00,25.6,72.5,25.0,990.0,NI,Depression,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-17 15:00:00+00:00,25.7,72.7,,,NI,Unknown,1,0,0
2023156N10067,BIPARJOY,2023,2023-06-17 18:00:00+00:00,25.8,72.8,25.0,991.0,NI,Depression,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-17 21:00:00+00:00,25.9,73.0,,,NI,Unknown,1,0,0
2023156N10067,BIPARJOY,2023,2023-06-18 00:00:00+00:00,26.0,73.3,25.0,991.0,NI,Depression,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-18 03:00:00+00:00,26.2,73.8,25.0,992.0,NI,Depression,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-18 06:00:00+00:00,26.3,74.0,25.0,994.0,NI,Depression,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-18 09:00:00+00:00,26.3,74.3,,,NI,Unknown,1,0,0
2023156N10067,BIPARJOY,2023,2023-06-18 12:00:00+00:00,26.3,74.7,20.0,995.0,NI,Depression,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-18 15:00:00+00:00,26.3,74.9,,,NI,Unknown,1,0,0
2023156N10067,BIPARJOY,2023,2023-06-18 18:00:00+00:00,26.3,75.2,20.0,995.0,NI,Depression,1,1,1
2023156N10067,BIPARJOY,2023,2023-06-18 21:00:00+00:00,26.3,75.6,,,NI,Unknown,1,0,0
2023156N10067,BIPARJOY,2023,2023-06-19 00:00:00+00:00,26.3,76.0,20.0,995.0,NI,Depression,1,1,1
2023293N12089,HAMOON,2023,2023-10-20 06:00:00+00:00,12.4,88.6,,,NI,Unknown,1,0,0
2023293N12089,HAMOON,2023,2023-10-20 09:00:00+00:00,12.6,88.5,,,NI,Unknown,1,0,0
2023293N12089,HAMOON,2023,2023-10-20 12:00:00+00:00,12.7,88.4,,,NI,Unknown,1,0,0
2023293N12089,HAMOON,2023,2023-10-20 15:00:00+00:00,12.7,88.2,,,NI,Unknown,1,0,0
2023293N12089,HAMOON,2023,2023-10-20 18:00:00+00:00,12.8,88.0,,,NI,Unknown,1,0,0
2023293N12089,HAMOON,2023,2023-10-20 21:00:00+00:00,13.0,87.8,,,NI,Unknown,1,0,0
2023293N12089,HAMOON,2023,2023-10-21 00:00:00+00:00,13.2,87.5,,,NI,Unknown,1,0,0
2023293N12089,HAMOON,2023,2023-10-21 03:00:00+00:00,13.4,87.3,,,NI,Unknown,1,0,0
2023293N12089,HAMOON,2023,2023-10-21 06:00:00+00:00,13.6,87.1,,,NI,Unknown,1,0,0
2023293N12089,HAMOON,2023,2023-10-21 09:00:00+00:00,14.1,86.5,,,NI,Unknown,1,0,0
2023293N12089,HAMOON,2023,2023-10-21 12:00:00+00:00,14.6,86.0,,,NI,Unknown,1,0,0
2023293N12089,HAMOON,2023,2023-10-21 15:00:00+00:00,15.0,85.8,,,NI,Unknown,1,0,0
2023293N12089,HAMOON,2023,2023-10-21 18:00:00+00:00,15.1,86.0,25.0,1003.0,NI,Depression,1,1,1
2023293N12089,HAMOON,2023,2023-10-21 21:00:00+00:00,15.2,86.1,25.0,1003.0,NI,Depression,1,1,1
2023293N12089,HAMOON,2023,2023-10-22 00:00:00+00:00,15.2,86.2,25.0,1003.0,NI,Depression,1,1,1
2023293N12089,HAMOON,2023,2023-10-22 03:00:00+00:00,15.3,86.2,25.0,1003.0,NI,Depression,1,1,1
2023293N12089,HAMOON,2023,2023-10-22 06:00:00+00:00,15.5,86.3,25.0,1003.0,NI,Depression,1,1,1
2023293N12089,HAMOON,2023,2023-10-22 09:00:00+00:00,15.7,86.4,25.0,1002.0,NI,Depression,1,1,1
2023293N12089,HAMOON,2023,2023-10-22 12:00:00+00:00,15.9,86.6,30.0,1001.0,NI,Deep Depression,1,1,1
2023293N12089,HAMOON,2023,2023-10-22 15:00:00+00:00,16.2,86.7,30.0,1001.0,NI,Deep Depression,1,1,1
2023293N12089,HAMOON,2023,2023-10-22 18:00:00+00:00,16.2,86.8,30.0,1001.0,NI,Deep Depression,1,1,1
2023293N12089,HAMOON,2023,2023-10-22 21:00:00+00:00,16.4,86.8,30.0,1001.0,NI,Deep Depression,1,1,1
2023293N12089,HAMOON,2023,2023-10-23 00:00:00+00:00,16.8,86.9,30.0,1001.0,NI,Deep Depression,1,1,1
2023293N12089,HAMOON,2023,2023-10-23 03:00:00+00:00,17.1,86.9,30.0,1001.0,NI,Deep Depression,1,1,1
2023293N12089,HAMOON,2023,2023-10-23 06:00:00+00:00,17.5,87.0,30.0,1000.0,NI,Deep Depression,1,1,1
2023293N12089,HAMOON,2023,2023-10-23 09:00:00+00:00,17.9,87.2,30.0,1000.0,NI,Deep Depression,1,1,1
2023293N12089,HAMOON,2023,2023-10-23 12:00:00+00:00,18.4,87.4,35.0,999.0,NI,Cyclonic Storm,1,1,1
2023293N12089,HAMOON,2023,2023-10-23 15:00:00+00:00,18.8,87.8,40.0,998.0,NI,Cyclonic Storm,1,1,1
2023293N12089,HAMOON,2023,2023-10-23 18:00:00+00:00,19.2,88.2,40.0,998.0,NI,Cyclonic Storm,1,1,1
2023293N12089,HAMOON,2023,2023-10-23 21:00:00+00:00,19.4,88.6,50.0,994.0,NI,Severe Cyclonic Storm,1,1,1
2023293N12089,HAMOON,2023,2023-10-24 00:00:00+00:00,19.7,89.0,55.0,990.0,NI,Severe Cyclonic Storm,1,1,1
2023293N12089,HAMOON,2023,2023-10-24 03:00:00+00:00,20.0,89.6,65.0,984.0,NI,Very Severe Cyclonic Storm,1,1,1
2023293N12089,HAMOON,2023,2023-10-24 06:00:00+00:00,20.3,90.2,65.0,985.0,NI,Very Severe Cyclonic Storm,1,1,1
2023293N12089,HAMOON,2023,2023-10-24 09:00:00+00:00,20.7,90.8,65.0,986.0,NI,Very Severe Cyclonic Storm,1,1,1
2023293N12089,HAMOON,2023,2023-10-24 12:00:00+00:00,21.0,91.2,55.0,988.0,NI,Severe Cyclonic Storm,1,1,1
2023293N12089,HAMOON,2023,2023-10-24 15:00:00+00:00,20.9,91.0,55.0,990.0,NI,Severe Cyclonic Storm,1,1,1
2023293N12089,HAMOON,2023,2023-10-24 18:00:00+00:00,20.9,90.8,50.0,994.0,NI,Severe Cyclonic Storm,1,1,1
2023293N12089,HAMOON,2023,2023-10-24 21:00:00+00:00,21.5,91.5,45.0,996.0,NI,Cyclonic Storm,1,1,1
2023293N12089,HAMOON,2023,2023-10-25 00:00:00+00:00,22.2,92.2,35.0,999.0,NI,Cyclonic Storm,1,1,1
2023293N12089,HAMOON,2023,2023-10-25 03:00:00+00:00,22.5,92.4,30.0,1003.0,NI,Deep Depression,1,1,1
2023293N12089,HAMOON,2023,2023-10-25 06:00:00+00:00,22.7,92.5,25.0,1004.0,NI,Depression,1,1,1
2023334N08088,MICHAUNG,2023,2023-11-30 06:00:00+00:00,7.5,88.0,,,NI,Unknown,1,0,0
2023334N08088,MICHAUNG,2023,2023-11-30 09:00:00+00:00,7.9,87.6,,,NI,Unknown,1,0,0
2023334N08088,MICHAUNG,2023,2023-11-30 12:00:00+00:00,8.2,87.2,,,NI,Unknown,1,0,0
2023334N08088,MICHAUNG,2023,2023-11-30 15:00:00+00:00,8.3,86.8,,,NI,Unknown,1,0,0
2023334N08088,MICHAUNG,2023,2023-11-30 18:00:00+00:00,8.4,86.4,,,NI,Unknown,1,0,0
2023334N08088,MICHAUNG,2023,2023-11-30 21:00:00+00:00,8.5,86.0,,,NI,Unknown,1,0,0
2023334N08088,MICHAUNG,2023,2023-12-01 00:00:00+00:00,8.8,85.8,20.0,1002.0,NI,Depression,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-01 03:00:00+00:00,9.0,85.6,20.0,1002.0,NI,Depression,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-01 06:00:00+00:00,9.2,85.4,25.0,1002.0,NI,Depression,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-01 09:00:00+00:00,9.5,85.3,,,NI,Unknown,1,0,0
2023334N08088,MICHAUNG,2023,2023-12-01 12:00:00+00:00,9.7,85.1,25.0,1001.0,NI,Depression,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-01 15:00:00+00:00,9.8,85.0,,,NI,Unknown,1,0,0
2023334N08088,MICHAUNG,2023,2023-12-01 18:00:00+00:00,9.9,84.8,25.0,1000.0,NI,Depression,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-01 21:00:00+00:00,9.9,84.5,,,NI,Unknown,1,0,0
2023334N08088,MICHAUNG,2023,2023-12-02 00:00:00+00:00,10.1,84.1,30.0,998.0,NI,Deep Depression,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-02 03:00:00+00:00,10.2,83.8,30.0,997.0,NI,Deep Depression,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-02 06:00:00+00:00,10.3,83.6,30.0,997.0,NI,Deep Depression,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-02 09:00:00+00:00,10.4,83.5,,,NI,Unknown,1,0,0
2023334N08088,MICHAUNG,2023,2023-12-02 12:00:00+00:00,10.5,83.5,30.0,997.0,NI,Deep Depression,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-02 15:00:00+00:00,10.7,83.3,,,NI,Unknown,1,0,0
2023334N08088,MICHAUNG,2023,2023-12-02 18:00:00+00:00,10.8,83.1,30.0,996.0,NI,Deep Depression,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-02 21:00:00+00:00,11.0,83.0,,,NI,Unknown,1,0,0
2023334N08088,MICHAUNG,2023,2023-12-03 00:00:00+00:00,11.3,82.9,35.0,995.0,NI,Cyclonic Storm,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-03 03:00:00+00:00,11.5,82.7,35.0,995.0,NI,Cyclonic Storm,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-03 06:00:00+00:00,11.9,82.5,35.0,995.0,NI,Cyclonic Storm,1,1,1
2023334N08088,MICHAUNG,2023,2023-12-03 09:00:00+00:00,12.1,82.4,35.0,995.0,NI,Cyclonic Storm,1,1,1
